plan_idx,title,question_idx,steps,question_type,step_pair_idx_asked_about,binary_question,why_question,model_input,binary_answer,why_answer,cluster
1176,curried bbq mussels,1176,"['Preheat barbecue for medium-high heat and lightly oil the cooking grate.', 'Whisk together the butter, garlic, curry powder, cumin and salt in a small bowl.', 'Arrange four large sheets of foil on a flat surface.', 'Divide the mussels into four even portions and place one portion on each piece of foil.', 'Dot the mussels with the curry mixture.', 'Sprinkle the red pepper and parsley over the top of each portion.', 'Top each with lime slices.', 'Wrap foil tightly around the portions.', 'Cook the packets on the preheated barbecue until the mussels have opened, 5 to 10 minutes.', 'Discard any mussels which do not open.', 'Transfer the mussels to small bowls and garnish each with a lime wedge to serve.']",nondependent_real_after,"[1, 2]",Must Step 3 happen after Step 2?,Why must Step 3 happen after Step 2?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: curried bbq mussels

Procedure:
1. Preheat barbecue for medium-high heat and lightly oil the cooking grate.
2. Whisk together the butter, garlic, curry powder, cumin and salt in a small bowl.
3. Arrange four large sheets of foil on a flat surface.
4. Divide the mussels into four even portions and place one portion on each piece of foil.
5. Dot the mussels with the curry mixture.
6. Sprinkle the red pepper and parsley over the top of each portion.
7. Top each with lime slices.
8. Wrap foil tightly around the portions.
9. Cook the packets on the preheated barbecue until the mussels have opened, 5 to 10 minutes.
10. Discard any mussels which do not open.
11. Transfer the mussels to small bowls and garnish each with a lime wedge to serve.


1. Must Step 3 happen after Step 2?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 3 happens after Step 2 because it requires the curry mixture to be prepared before it can be used to dot the mussels, which is done in Step 5.",0
1178,peppers-with-tuna-and-mushrooms,1178,"['Heat 2 tbsp olive oil in a frying pan and add 1 chopped onion.', 'Cook for 5 minutes or until softened.', 'Add 250g halved or quartered chestnut mushrooms.', 'Season and cook, stirring occasionally, until the mushrooms give up their juices.', 'Add 1 tbsp wholegrain mustard, the grated zest of 1 lemon, 1 crushed garlic clove and 4 tbsp dry sherry.', 'Cook, stirring until the mushrooms are evenly coated with a little sauce.', 'Meanwhile, drain and slice a 280g jar of roasted red peppers.', 'Mix the peppers into the mushrooms and heat gently for 1 minute.', 'Finally, stir in a 185g can tuna, drained, and 25g chopped fresh parsley.', 'Serve immediately, with crisp salad leaves and plenty of hot crusty bread or boiled rice.']",nondependent_real_after,"[5, 6]",Must Step 7 happen after Step 6?,Why must Step 7 happen after Step 6?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: peppers-with-tuna-and-mushrooms

Procedure:
1. Heat 2 tbsp olive oil in a frying pan and add 1 chopped onion.
2. Cook for 5 minutes or until softened.
3. Add 250g halved or quartered chestnut mushrooms.
4. Season and cook, stirring occasionally, until the mushrooms give up their juices.
5. Add 1 tbsp wholegrain mustard, the grated zest of 1 lemon, 1 crushed garlic clove and 4 tbsp dry sherry.
6. Cook, stirring until the mushrooms are evenly coated with a little sauce.
7. Meanwhile, drain and slice a 280g jar of roasted red peppers.
8. Mix the peppers into the mushrooms and heat gently for 1 minute.
9. Finally, stir in a 185g can tuna, drained, and 25g chopped fresh parsley.
10. Serve immediately, with crisp salad leaves and plenty of hot crusty bread or boiled rice.


1. Must Step 7 happen after Step 6?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 7 must happen after Step 6 because it requires the mushrooms to be coated with the sauce, which is achieved in Step 6, and then the peppers are mixed into the mushrooms, which is the purpose of Step 7.",0
1179,spiced-pumpkin-teabread,1179,"['Preheat the oven to 180尊C (350尊F, gas mark 4).', 'Line a 900 g (2 lb) loaf tin with baking parchment.', 'Steam the pumpkin flesh, or cook it in just a little boiling water, for 10 minutes or until tender.', 'Drain thoroughly, then mash with a potato masher until smooth.', 'Add the honey and sultanas, and beat well.', 'Sift the wholemeal and white flours and the allspice into a bowl, tipping in any bran left in the sieve.', 'Rub in the butter with your fingertips until the mixture resembles fine breadcrumbs.', 'Add the pumpkin mixture and beat well with a wooden spoon until evenly mixed.', 'Tip the mixture into the prepared tin and smooth the surface.', 'Sprinkle with the pumpkin seeds.', 'Bake for 50 minutes or until the loaf is well risen, golden brown and firm to the touch.', 'Allow the loaf to cool in the tin for 10 minutes, then turn it out onto a wire rack.', 'Gently brush with the 2 tsp honey while still warm.', 'This teabread is best served slightly warm, or within a day of making.']",nondependent_real_after,"[4, 5]",Must Step 6 happen after Step 5?,Why must Step 6 happen after Step 5?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced-pumpkin-teabread

Procedure:
1. Preheat the oven to 180尊C (350尊F, gas mark 4).
2. Line a 900 g (2 lb) loaf tin with baking parchment.
3. Steam the pumpkin flesh, or cook it in just a little boiling water, for 10 minutes or until tender.
4. Drain thoroughly, then mash with a potato masher until smooth.
5. Add the honey and sultanas, and beat well.
6. Sift the wholemeal and white flours and the allspice into a bowl, tipping in any bran left in the sieve.
7. Rub in the butter with your fingertips until the mixture resembles fine breadcrumbs.
8. Add the pumpkin mixture and beat well with a wooden spoon until evenly mixed.
9. Tip the mixture into the prepared tin and smooth the surface.
10. Sprinkle with the pumpkin seeds.
11. Bake for 50 minutes or until the loaf is well risen, golden brown and firm to the touch.
12. Allow the loaf to cool in the tin for 10 minutes, then turn it out onto a wire rack.
13. Gently brush with the 2 tsp honey while still warm.
14. This teabread is best served slightly warm, or within a day of making.


1. Must Step 6 happen after Step 5?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 6 must happen after Step 5 because it requires the pumpkin mixture to be added to the flour mixture, which is only prepared in Step 5.",2
1180,chicken and vegetable pie,1180,"['Preheat oven to 220 C / Gas mark 7.', 'In a saucepan, combine chicken, carrots, peas and celery.', 'Add water to cover and boil for 15 minutes.', 'Remove from heat, drain and set aside.', 'In the saucepan over medium heat, cook onion in butter until soft and translucent.', 'Stir in flour, salt, pepper and celery seed.', 'Slowly stir in chicken stock and milk.', 'Simmer over medium-low heat until thick.', 'Remove from heat and set aside.', 'Prepare a 23cm (9 in) pie dish by lining with pastry, reserving pastry to cover.', 'Place the chicken mixture in bottom of the prepared pie dish.', 'Pour hot liquid mixture over.', 'Cover with top pastry, seal edges, and cut away excess pastry.', 'Make several small slits in the top to allow steam to escape.', 'Bake in the preheated oven for 30 to 35 minutes, or until pastry is golden brown and filling is bubbly.', 'Cool for 10 minutes before serving.']",nondependent_real_after,"[3, 4]",Must Step 5 happen after Step 4?,Why must Step 5 happen after Step 4?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chicken and vegetable pie

Procedure:
1. Preheat oven to 220 C / Gas mark 7.
2. In a saucepan, combine chicken, carrots, peas and celery.
3. Add water to cover and boil for 15 minutes.
4. Remove from heat, drain and set aside.
5. In the saucepan over medium heat, cook onion in butter until soft and translucent.
6. Stir in flour, salt, pepper and celery seed.
7. Slowly stir in chicken stock and milk.
8. Simmer over medium-low heat until thick.
9. Remove from heat and set aside.
10. Prepare a 23cm (9 in) pie dish by lining with pastry, reserving pastry to cover.
11. Place the chicken mixture in bottom of the prepared pie dish.
12. Pour hot liquid mixture over.
13. Cover with top pastry, seal edges, and cut away excess pastry.
14. Make several small slits in the top to allow steam to escape.
15. Bake in the preheated oven for 30 to 35 minutes, or until pastry is golden brown and filling is bubbly.
16. Cool for 10 minutes before serving.


1. Must Step 5 happen after Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 5 must happen after Step 4 because the chicken mixture needs to be removed from heat and set aside before cooking the onion in butter, which is the first step in Step 5.",0
1182,chicken and vegetable pie,1182,"['Preheat oven to 220 C / Gas mark 7.', 'In a saucepan, combine chicken, carrots, peas and celery.', 'Add water to cover and boil for 15 minutes.', 'Remove from heat, drain and set aside.', 'In the saucepan over medium heat, cook onion in butter until soft and translucent.', 'Stir in flour, salt, pepper and celery seed.', 'Slowly stir in chicken stock and milk.', 'Simmer over medium-low heat until thick.', 'Remove from heat and set aside.', 'Prepare a 23cm (9 in) pie dish by lining with pastry, reserving pastry to cover.', 'Place the chicken mixture in bottom of the prepared pie dish.', 'Pour hot liquid mixture over.', 'Cover with top pastry, seal edges, and cut away excess pastry.', 'Make several small slits in the top to allow steam to escape.', 'Bake in the preheated oven for 30 to 35 minutes, or until pastry is golden brown and filling is bubbly.', 'Cool for 10 minutes before serving.']",nondependent_real_after,"[0, 7]",Must Step 8 happen after Step 1?,Why must Step 8 happen after Step 1?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chicken and vegetable pie

Procedure:
1. Preheat oven to 220 C / Gas mark 7.
2. In a saucepan, combine chicken, carrots, peas and celery.
3. Add water to cover and boil for 15 minutes.
4. Remove from heat, drain and set aside.
5. In the saucepan over medium heat, cook onion in butter until soft and translucent.
6. Stir in flour, salt, pepper and celery seed.
7. Slowly stir in chicken stock and milk.
8. Simmer over medium-low heat until thick.
9. Remove from heat and set aside.
10. Prepare a 23cm (9 in) pie dish by lining with pastry, reserving pastry to cover.
11. Place the chicken mixture in bottom of the prepared pie dish.
12. Pour hot liquid mixture over.
13. Cover with top pastry, seal edges, and cut away excess pastry.
14. Make several small slits in the top to allow steam to escape.
15. Bake in the preheated oven for 30 to 35 minutes, or until pastry is golden brown and filling is bubbly.
16. Cool for 10 minutes before serving.


1. Must Step 8 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 8 must happen after Step 1 because the recipe requires the oven to be preheated before the liquid mixture is simmered over medium-low heat.,1
1183,green-tofu-curry,1183,"['Place water in a medium saucepan, and stir in the rice.', 'Bring to the boil.', 'Cover, reduce heat, and simmer 20 minutes.', 'Remove from heat, cool slightly, and fluff with a fork.', 'Heat the sesame oil in a separate medium saucepan over medium heat.', 'Stir in tofu.', 'Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.', 'Season with salt.', 'In a small saucepan, bring the coconut milk to the boil.', 'Mix in green curry paste.', 'Reduce heat, and simmer 5 minutes.', 'Drizzle generously over the tofu and rice to serve.']",nondependent_real_after,"[3, 10]",Must Step 11 happen after Step 4?,Why must Step 11 happen after Step 4?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: green-tofu-curry

Procedure:
1. Place water in a medium saucepan, and stir in the rice.
2. Bring to the boil.
3. Cover, reduce heat, and simmer 20 minutes.
4. Remove from heat, cool slightly, and fluff with a fork.
5. Heat the sesame oil in a separate medium saucepan over medium heat.
6. Stir in tofu.
7. Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.
8. Season with salt.
9. In a small saucepan, bring the coconut milk to the boil.
10. Mix in green curry paste.
11. Reduce heat, and simmer 5 minutes.
12. Drizzle generously over the tofu and rice to serve.


1. Must Step 11 happen after Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 11 must happen after Step 4 because the procedure requires the rice to be cooked and cooled before the green curry paste is mixed with the coconut milk.,3
1186,chocolate-chocolate-cake,1186,"['Preheat the oven to 180 degrees C / Gas Mark 4.', 'Place the chocolate chips, coffee and water in a microwave safe bowl.', 'Microwave until chocolate is almost melted.', 'Remove and whisk until mixture is smooth.', 'Set aside to cool.', 'Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.', 'Gradually beat in sugar until light and fluffy.', 'Gradually beat in egg yolks one at a time, beating well after each one.', 'Slowly add the flour and beat at a low speed.', 'Add the cooled chocolate to the mix and beat again.', 'In a separate bowl, beat egg whites until foamy.', 'Then increase speed and beat until stiff.', 'Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.', 'Grease a 23cm springform tin or a cake tin with deep sides.', 'Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.', 'Pour the mixture into the cake tin.', 'Bake for I hour.', 'The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.', 'Note that the cake is very dense, so the top may crack when baking.', 'Cool in the tin for 10 minutes to allow the cake to set.', 'Then remove from the tin, and allow to cool completely, which may take several hours.', 'Sift icing sugar lightly over the top for decoration.']",nondependent_real_after,"[9, 14]",Must Step 15 happen after Step 10?,Why must Step 15 happen after Step 10?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chocolate-chocolate-cake

Procedure:
1. Preheat the oven to 180 degrees C / Gas Mark 4.
2. Place the chocolate chips, coffee and water in a microwave safe bowl.
3. Microwave until chocolate is almost melted.
4. Remove and whisk until mixture is smooth.
5. Set aside to cool.
6. Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.
7. Gradually beat in sugar until light and fluffy.
8. Gradually beat in egg yolks one at a time, beating well after each one.
9. Slowly add the flour and beat at a low speed.
10. Add the cooled chocolate to the mix and beat again.
11. In a separate bowl, beat egg whites until foamy.
12. Then increase speed and beat until stiff.
13. Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.
14. Grease a 23cm springform tin or a cake tin with deep sides.
15. Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.
16. Pour the mixture into the cake tin.
17. Bake for I hour.
18. The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.
19. Note that the cake is very dense, so the top may crack when baking.
20. Cool in the tin for 10 minutes to allow the cake to set.
21. Then remove from the tin, and allow to cool completely, which may take several hours.
22. Sift icing sugar lightly over the top for decoration.


1. Must Step 15 happen after Step 10?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 15 must happen after Step 10 because the cake mixture needs to be poured into the prepared cake tin before baking, and Step 10 is where the final mixture is prepared.",2
1188,chocolate-chocolate-cake,1188,"['Preheat the oven to 180 degrees C / Gas Mark 4.', 'Place the chocolate chips, coffee and water in a microwave safe bowl.', 'Microwave until chocolate is almost melted.', 'Remove and whisk until mixture is smooth.', 'Set aside to cool.', 'Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.', 'Gradually beat in sugar until light and fluffy.', 'Gradually beat in egg yolks one at a time, beating well after each one.', 'Slowly add the flour and beat at a low speed.', 'Add the cooled chocolate to the mix and beat again.', 'In a separate bowl, beat egg whites until foamy.', 'Then increase speed and beat until stiff.', 'Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.', 'Grease a 23cm springform tin or a cake tin with deep sides.', 'Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.', 'Pour the mixture into the cake tin.', 'Bake for I hour.', 'The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.', 'Note that the cake is very dense, so the top may crack when baking.', 'Cool in the tin for 10 minutes to allow the cake to set.', 'Then remove from the tin, and allow to cool completely, which may take several hours.', 'Sift icing sugar lightly over the top for decoration.']",nondependent_real_after,"[8, 13]",Must Step 14 happen after Step 9?,Why must Step 14 happen after Step 9?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chocolate-chocolate-cake

Procedure:
1. Preheat the oven to 180 degrees C / Gas Mark 4.
2. Place the chocolate chips, coffee and water in a microwave safe bowl.
3. Microwave until chocolate is almost melted.
4. Remove and whisk until mixture is smooth.
5. Set aside to cool.
6. Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.
7. Gradually beat in sugar until light and fluffy.
8. Gradually beat in egg yolks one at a time, beating well after each one.
9. Slowly add the flour and beat at a low speed.
10. Add the cooled chocolate to the mix and beat again.
11. In a separate bowl, beat egg whites until foamy.
12. Then increase speed and beat until stiff.
13. Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.
14. Grease a 23cm springform tin or a cake tin with deep sides.
15. Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.
16. Pour the mixture into the cake tin.
17. Bake for I hour.
18. The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.
19. Note that the cake is very dense, so the top may crack when baking.
20. Cool in the tin for 10 minutes to allow the cake to set.
21. Then remove from the tin, and allow to cool completely, which may take several hours.
22. Sift icing sugar lightly over the top for decoration.


1. Must Step 14 happen after Step 9?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 14 must happen after Step 9 because it requires the chocolate mixture to be prepared before greasing the cake tin.,1
1189,green-tofu-curry,1189,"['Place water in a medium saucepan, and stir in the rice.', 'Bring to the boil.', 'Cover, reduce heat, and simmer 20 minutes.', 'Remove from heat, cool slightly, and fluff with a fork.', 'Heat the sesame oil in a separate medium saucepan over medium heat.', 'Stir in tofu.', 'Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.', 'Season with salt.', 'In a small saucepan, bring the coconut milk to the boil.', 'Mix in green curry paste.', 'Reduce heat, and simmer 5 minutes.', 'Drizzle generously over the tofu and rice to serve.']",nondependent_real_after,"[3, 5]",Must Step 6 happen after Step 4?,Why must Step 6 happen after Step 4?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: green-tofu-curry

Procedure:
1. Place water in a medium saucepan, and stir in the rice.
2. Bring to the boil.
3. Cover, reduce heat, and simmer 20 minutes.
4. Remove from heat, cool slightly, and fluff with a fork.
5. Heat the sesame oil in a separate medium saucepan over medium heat.
6. Stir in tofu.
7. Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.
8. Season with salt.
9. In a small saucepan, bring the coconut milk to the boil.
10. Mix in green curry paste.
11. Reduce heat, and simmer 5 minutes.
12. Drizzle generously over the tofu and rice to serve.


1. Must Step 6 happen after Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 6 must happen after Step 4 because the procedure requires the rice to be cooked and fluffed before the tofu is fried, which is the step that follows.",0
1190,lightly spiced tomato and red lentil soup,1190,"['Heat the oil in a saucepan.', 'Add the onion and cook over a low heat for 7-8 minutes, stirring occasionally, until beginning to soften.', 'Stir in the celery and carrot and cook for 3 minutes, stirring frequently.', 'Add the garlic, cumin and coriander and cook for a further minute, stirring constantly.', 'Add the lentils, stock, tomatoes with their juice, tomato purÃ©e and bay leaf.', 'Bring to the boil, reduce the heat, then half-cover the pan with a lid and simmer for 25-30 minutes until the lentils and vegetables are very soft.', 'Meanwhile, stir the coriander into the yoghurt for the garnish.', 'Remove the bay leaf from the soup.', 'Blend the soup in the pan using a hand-held blender, or tip into a blender or food processor, process until smooth, then return the soup to the pan.', 'Check the consistency; it will be fairly thick, so if you prefer it thinner, dilute with a little more stock.', 'Season to taste, then reheat until just bubbling.', 'Serve drizzled with some of the coriander yoghurt and sprinkled with freshly ground black pepper.']",nondependent_real_after,"[5, 6]",Must Step 7 happen after Step 6?,Why must Step 7 happen after Step 6?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: lightly spiced tomato and red lentil soup

Procedure:
1. Heat the oil in a saucepan.
2. Add the onion and cook over a low heat for 7-8 minutes, stirring occasionally, until beginning to soften.
3. Stir in the celery and carrot and cook for 3 minutes, stirring frequently.
4. Add the garlic, cumin and coriander and cook for a further minute, stirring constantly.
5. Add the lentils, stock, tomatoes with their juice, tomato purÃ©e and bay leaf.
6. Bring to the boil, reduce the heat, then half-cover the pan with a lid and simmer for 25-30 minutes until the lentils and vegetables are very soft.
7. Meanwhile, stir the coriander into the yoghurt for the garnish.
8. Remove the bay leaf from the soup.
9. Blend the soup in the pan using a hand-held blender, or tip into a blender or food processor, process until smooth, then return the soup to the pan.
10. Check the consistency; it will be fairly thick, so if you prefer it thinner, dilute with a little more stock.
11. Season to taste, then reheat until just bubbling.
12. Serve drizzled with some of the coriander yoghurt and sprinkled with freshly ground black pepper.


1. Must Step 7 happen after Step 6?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 7 must happen after Step 6 because it requires the coriander to be stirred into the yoghurt, which is only possible after the soup has been simmered and the bay leaf has been removed.",1
1191,spiced butternut squash soup,1191,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",nondependent_real_after,"[3, 8]",Must Step 9 happen after Step 4?,Why must Step 9 happen after Step 4?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 9 happen after Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 9 requires the chicken stock, which is not available until the squash is cooked and cooled in Step 6, making it necessary for Step 9 to happen after Step 4.",0
1193,spanish-rabbit-stew,1193,"['After slicing all of your ingredients, throw them all into your slow cooker (everything in at once, couldn’t be easier right?', ').', 'I like to mix mine up, so I can take a big scoop and get a lovely mix of goodness.', 'Pour in half pint of white wine and half pint of water.', 'You might want to add a little more of each to cover your ingredients but the key rule is to keep the mixture 50/50.', ""Make sure your tarragon and bay leaf aren’t floating on the top or it won't let off any real flavour."", 'Turn your slow cooker on to low power, let it simmer for about 5 hours.', 'If your aren’t hungry once that wonderful smell fills the room, I’ll refund the cost of the ingredients!', 'Flavour with salt and pepper to taste.', 'Cook the pasta according to the packet instructions, and serve with pasta.', 'Most importantly, enjoy!']",nondependent_real_after,"[0, 4]",Must Step 5 happen after Step 1?,Why must Step 5 happen after Step 1?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spanish-rabbit-stew

Procedure:
1. After slicing all of your ingredients, throw them all into your slow cooker (everything in at once, couldn’t be easier right?
2. ).
3. I like to mix mine up, so I can take a big scoop and get a lovely mix of goodness.
4. Pour in half pint of white wine and half pint of water.
5. You might want to add a little more of each to cover your ingredients but the key rule is to keep the mixture 50/50.
6. Make sure your tarragon and bay leaf aren’t floating on the top or it won't let off any real flavour.
7. Turn your slow cooker on to low power, let it simmer for about 5 hours.
8. If your aren’t hungry once that wonderful smell fills the room, I’ll refund the cost of the ingredients!
9. Flavour with salt and pepper to taste.
10. Cook the pasta according to the packet instructions, and serve with pasta.
11. Most importantly, enjoy!


1. Must Step 5 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 5 requires the mixture to be 50/50, which can only be achieved after all ingredients are added in Step 1.",1
1194,cranachan,1194,"['Preheat the oven to 180 C / Gas mark 4.', 'Spread oats out in a thin layer on a baking tray.', 'Toast in the oven for about 10 minutes, or until lightly browned.', 'Set aside to cool.', 'Remove them from the tray for faster cooling.', 'In a medium bowl, whip the cream to firm peaks.', 'Gently fold in the icing sugar, vanilla and toasted oats.', 'Spoon into 4 serving bowls, and top with fresh berries.', 'For an extra touch, drizzle some whisky over each serving.', 'Garnish with a mint leaf.']",nondependent_real_after,"[3, 5]",Must Step 6 happen after Step 4?,Why must Step 6 happen after Step 4?,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: cranachan

Procedure:
1. Preheat the oven to 180 C / Gas mark 4.
2. Spread oats out in a thin layer on a baking tray.
3. Toast in the oven for about 10 minutes, or until lightly browned.
4. Set aside to cool.
5. Remove them from the tray for faster cooling.
6. In a medium bowl, whip the cream to firm peaks.
7. Gently fold in the icing sugar, vanilla and toasted oats.
8. Spoon into 4 serving bowls, and top with fresh berries.
9. For an extra touch, drizzle some whisky over each serving.
10. Garnish with a mint leaf.


1. Must Step 6 happen after Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 6 must happen after Step 4 because the toasted oats need to cool down before they can be folded into the whipped cream.,1
